datetime,resolutioncode,fueltypepublication,generatedpower,totalgeneratedpower
2025-01-01T17:45:00+00:00,PT15M,Water,206.58,6798.57
2025-01-01T17:45:00+00:00,PT15M,Other,452.28,6798.57
2025-01-01T17:45:00+00:00,PT15M,Other Fuel,0.0,6798.57
2025-01-01T17:45:00+00:00,PT15M,Wind Onshore,168.3,6798.57
2025-01-01T17:45:00+00:00,PT15M,Wind Offshore,1593.69,6798.57
2025-01-01T17:30:00+00:00,PT15M,Other,456.26,6644.26
2025-01-01T17:30:00+00:00,PT15M,Biofuels,0.0,6644.26
2025-01-01T17:15:00+00:00,PT15M,Other Fuel,0.0,6518.76
2025-01-01T17:15:00+00:00,PT15M,Biofuels,0.0,6518.76
2025-01-01T17:15:00+00:00,PT15M,Wind Onshore,192.0,6518.76
2025-01-01T17:00:00+00:00,PT15M,Solar,0.0,6642.59
2025-01-01T17:00:00+00:00,PT15M,Other,437.54,6642.59
2025-01-01T17:00:00+00:00,PT15M,Wind Offshore,1677.45,6642.59
2025-01-01T16:45:00+00:00,PT15M,Wind Onshore,186.08,6886.86
2025-01-01T16:30:00+00:00,PT15M,Natural Gas,371.17,6748.96
2025-01-01T16:30:00+00:00,PT15M,Nuclear,3954.82,6748.96
2025-01-01T16:30:00+00:00,PT15M,Biofuels,0.0,6748.96
2025-01-01T16:30:00+00:00,PT15M,Wind Onshore,190.39,6748.96
2025-01-01T16:15:00+00:00,PT15M,Other,450.74,6759.16
2025-01-01T16:15:00+00:00,PT15M,Wind Onshore,196.77,6759.16
2025-01-01T16:00:00+00:00,PT15M,Nuclear,3955.53,6819.41
2025-01-01T16:00:00+00:00,PT15M,Biofuels,0.0,6819.41
2025-01-01T15:45:00+00:00,PT15M,Natural Gas,374.75,6928.8
2025-01-01T15:45:00+00:00,PT15M,Solar,0.0,6928.8
2025-01-01T15:45:00+00:00,PT15M,Other Fuel,0.0,6928.8
2025-01-01T15:45:00+00:00,PT15M,Wind Offshore,1770.47,6928.8
2025-01-01T15:30:00+00:00,PT15M,Water,81.16,6899.09
2025-01-01T15:30:00+00:00,PT15M,Solar,0.0,6899.09
2025-01-01T15:30:00+00:00,PT15M,Biofuels,0.0,6899.09
2025-01-01T15:30:00+00:00,PT15M,Wind Onshore,212.87,6899.09
2025-01-01T15:15:00+00:00,PT15M,Natural Gas,399.82,6943.35
2025-01-01T15:15:00+00:00,PT15M,Wind Onshore,212.12,6943.35
2025-01-01T15:00:00+00:00,PT15M,Nuclear,3955.63,6912.84
2025-01-01T15:00:00+00:00,PT15M,Other,448.27,6912.84
2025-01-01T15:00:00+00:00,PT15M,Other Fuel,0.0,6912.84
2025-01-01T15:00:00+00:00,PT15M,Biofuels,0.0,6912.84
2025-01-01T15:00:00+00:00,PT15M,Wind Onshore,212.63,6912.84
2025-01-01T14:45:00+00:00,PT15M,Natural Gas,398.35,6878.57
2025-01-01T14:45:00+00:00,PT15M,Nuclear,3955.62,6878.57
2025-01-01T14:45:00+00:00,PT15M,Biofuels,0.0,6878.57
2025-01-01T14:30:00+00:00,PT15M,Natural Gas,388.54,6991.57
2025-01-01T14:30:00+00:00,PT15M,Solar,1.04,6991.57
2025-01-01T14:30:00+00:00,PT15M,Other,441.65,6991.57
2025-01-01T14:30:00+00:00,PT15M,Other Fuel,0.0,6991.57
2025-01-01T14:30:00+00:00,PT15M,Wind Onshore,211.67,6991.57
2025-01-01T14:00:00+00:00,PT15M,Water,10.16,6951.89
2025-01-01T14:00:00+00:00,PT15M,Wind Offshore,1969.81,6951.89
2025-01-01T13:45:00+00:00,PT15M,Natural Gas,372.35,6948.27
2025-01-01T13:45:00+00:00,PT15M,Water,9.35,6948.27
2025-01-01T13:45:00+00:00,PT15M,Wind Onshore,205.02,6948.27
2025-01-01T13:45:00+00:00,PT15M,Wind Offshore,1962.05,6948.27
2025-01-01T13:30:00+00:00,PT15M,Water,9.33,6925.6
2025-01-01T13:30:00+00:00,PT15M,Nuclear,3952.23,6925.6
2025-01-01T13:30:00+00:00,PT15M,Other Fuel,0.0,6925.6
2025-01-01T13:30:00+00:00,PT15M,Wind Onshore,205.28,6925.6
2025-01-01T13:15:00+00:00,PT15M,Biofuels,0.0,6996.54
2025-01-01T13:15:00+00:00,PT15M,Wind Onshore,205.13,6996.54
2025-01-01T13:00:00+00:00,PT15M,Water,9.33,6991.28
2025-01-01T13:00:00+00:00,PT15M,Nuclear,3950.36,6991.28
2025-01-01T13:00:00+00:00,PT15M,Other Fuel,0.0,6991.28
2025-01-01T13:00:00+00:00,PT15M,Biofuels,0.0,6991.28
2025-01-01T12:45:00+00:00,PT15M,Natural Gas,372.62,6996.15
2025-01-01T12:45:00+00:00,PT15M,Nuclear,3949.96,6996.15
2025-01-01T12:45:00+00:00,PT15M,Other,441.15,6996.15
2025-01-01T12:45:00+00:00,PT15M,Biofuels,0.0,6996.15
2025-01-01T12:45:00+00:00,PT15M,Wind Offshore,2014.64,6996.15
2025-01-01T12:30:00+00:00,PT15M,Natural Gas,372.84,6979.4
2025-01-01T12:30:00+00:00,PT15M,Solar,3.76,6979.4
2025-01-01T12:30:00+00:00,PT15M,Other Fuel,0.0,6979.4
2025-01-01T12:15:00+00:00,PT15M,Natural Gas,373.79,6966.94
2025-01-01T12:15:00+00:00,PT15M,Water,9.34,6966.94
2025-01-01T12:15:00+00:00,PT15M,Nuclear,3949.85,6966.94
2025-01-01T12:15:00+00:00,PT15M,Solar,4.46,6966.94
2025-01-01T12:15:00+00:00,PT15M,Other Fuel,0.0,6966.94
2025-01-01T12:15:00+00:00,PT15M,Wind Onshore,204.6,6966.94
2025-01-01T12:00:00+00:00,PT15M,Nuclear,3948.96,6955.95
2025-01-01T12:00:00+00:00,PT15M,Biofuels,0.0,6955.95
2025-01-01T12:00:00+00:00,PT15M,Wind Onshore,205.08,6955.95
2025-01-01T11:45:00+00:00,PT15M,Solar,4.1,6991.65
2025-01-01T11:45:00+00:00,PT15M,Other Fuel,0.0,6991.65
2025-01-01T11:45:00+00:00,PT15M,Wind Offshore,1989.74,6991.65
2025-01-01T11:30:00+00:00,PT15M,Nuclear,3949.08,7023.78
2025-01-01T11:30:00+00:00,PT15M,Wind Onshore,205.14,7023.78
2025-01-01T11:15:00+00:00,PT15M,Natural Gas,375.48,7045.16
2025-01-01T11:15:00+00:00,PT15M,Water,9.38,7045.16
2025-01-01T11:15:00+00:00,PT15M,Wind Offshore,2053.83,7045.16
2025-01-01T11:00:00+00:00,PT15M,Solar,3.17,7076.69
2025-01-01T11:00:00+00:00,PT15M,Other Fuel,0.0,7076.69
2025-01-01T11:00:00+00:00,PT15M,Wind Onshore,206.93,7076.69
2025-01-01T11:00:00+00:00,PT15M,Wind Offshore,2083.91,7076.69
2025-01-01T10:45:00+00:00,PT15M,Nuclear,3950.95,7071.27
2025-01-01T10:30:00+00:00,PT15M,Natural Gas,404.74,7096.3
2025-01-01T10:30:00+00:00,PT15M,Wind Offshore,2081.0,7096.3
2025-01-01T10:15:00+00:00,PT15M,Natural Gas,422.2,7157.24
2025-01-01T10:00:00+00:00,PT15M,Natural Gas,375.68,7077.29
2025-01-01T10:00:00+00:00,PT15M,Solar,3.93,7077.29
2025-01-01T10:00:00+00:00,PT15M,Wind Onshore,204.69,7077.29
2025-01-01T10:00:00+00:00,PT15M,Wind Offshore,2088.17,7077.29
2025-01-01T09:45:00+00:00,PT15M,Wind Onshore,197.36,7021.49
2025-01-01T09:30:00+00:00,PT15M,Natural Gas,337.41,7008.52
2025-01-01T09:30:00+00:00,PT15M,Other,453.77,7008.52
2025-01-01T09:30:00+00:00,PT15M,Other Fuel,0.0,7008.52
2025-01-01T09:30:00+00:00,PT15M,Wind Onshore,197.55,7008.52
2025-01-01T09:15:00+00:00,PT15M,Natural Gas,337.24,7016.83
2025-01-01T09:15:00+00:00,PT15M,Solar,3.23,7016.83
2025-01-01T09:00:00+00:00,PT15M,Water,10.58,6961.57
2025-01-01T09:00:00+00:00,PT15M,Solar,2.54,6961.57
2025-01-01T09:00:00+00:00,PT15M,Wind Offshore,2010.68,6961.57
2025-01-01T08:45:00+00:00,PT15M,Other Fuel,0.0,7071.27
2025-01-01T08:45:00+00:00,PT15M,Wind Offshore,2122.88,7071.27
2025-01-01T08:30:00+00:00,PT15M,Biofuels,0.0,7066.2
2025-01-01T08:15:00+00:00,PT15M,Nuclear,3954.67,7038.52
2025-01-01T08:15:00+00:00,PT15M,Other Fuel,0.0,7038.52
2025-01-01T08:15:00+00:00,PT15M,Wind Onshore,206.83,7038.52
2025-01-01T08:15:00+00:00,PT15M,Wind Offshore,2085.94,7038.52
2025-01-01T08:00:00+00:00,PT15M,Solar,0.61,7032.98
2025-01-01T08:00:00+00:00,PT15M,Wind Onshore,211.44,7032.98
2025-01-01T07:45:00+00:00,PT15M,Nuclear,3953.89,6984.95
2025-01-01T07:30:00+00:00,PT15M,Nuclear,3953.61,7047.25
2025-01-01T07:30:00+00:00,PT15M,Solar,0.0,7047.25
2025-01-01T07:15:00+00:00,PT15M,Natural Gas,337.68,7069.97
2025-01-01T07:15:00+00:00,PT15M,Solar,0.0,7069.97
2025-01-01T07:15:00+00:00,PT15M,Biofuels,0.0,7069.97
2025-01-01T07:15:00+00:00,PT15M,Wind Onshore,210.71,7069.97
2025-01-01T07:15:00+00:00,PT15M,Wind Offshore,2115.53,7069.97
2025-01-01T06:45:00+00:00,PT15M,Water,8.45,7070.79
2025-01-01T06:45:00+00:00,PT15M,Nuclear,3950.71,7070.79
2025-01-01T06:45:00+00:00,PT15M,Solar,0.0,7070.79
2025-01-01T06:30:00+00:00,PT15M,Nuclear,3951.16,7078.23
2025-01-01T06:30:00+00:00,PT15M,Biofuels,0.0,7078.23
2025-01-01T06:30:00+00:00,PT15M,Wind Offshore,2128.16,7078.23
2025-01-01T06:15:00+00:00,PT15M,Wind Onshore,211.16,7072.92
2025-01-01T06:00:00+00:00,PT15M,Other Fuel,0.0,7063.31
2025-01-01T05:45:00+00:00,PT15M,Water,8.45,7079.72
2025-01-01T05:45:00+00:00,PT15M,Other,442.9,7079.72
2025-01-01T05:45:00+00:00,PT15M,Other Fuel,0.0,7079.72
2025-01-01T05:45:00+00:00,PT15M,Biofuels,0.0,7079.72
2025-01-01T05:30:00+00:00,PT15M,Natural Gas,336.85,7073.55
2025-01-01T05:30:00+00:00,PT15M,Water,8.45,7073.55
2025-01-01T05:30:00+00:00,PT15M,Solar,0.0,7073.55
2025-01-01T05:15:00+00:00,PT15M,Nuclear,3952.03,7068.29
2025-01-01T05:15:00+00:00,PT15M,Solar,0.0,7068.29
2025-01-01T05:15:00+00:00,PT15M,Other Fuel,0.0,7068.29
2025-01-01T05:00:00+00:00,PT15M,Nuclear,3952.49,7063.21
2025-01-01T05:00:00+00:00,PT15M,Other,438.65,7063.21
2025-01-01T05:00:00+00:00,PT15M,Wind Offshore,2119.74,7063.21
2025-01-01T04:45:00+00:00,PT15M,Water,8.46,7065.74
2025-01-01T04:30:00+00:00,PT15M,Water,8.45,7068.4
2025-01-01T04:30:00+00:00,PT15M,Solar,0.0,7068.4
2025-01-01T04:30:00+00:00,PT15M,Other,442.7,7068.4
2025-01-01T04:30:00+00:00,PT15M,Other Fuel,0.0,7068.4
2025-01-01T04:30:00+00:00,PT15M,Biofuels,0.0,7068.4
2025-01-01T04:15:00+00:00,PT15M,Biofuels,0.0,7069.24
2025-01-01T04:00:00+00:00,PT15M,Natural Gas,335.56,7066.99
2025-01-01T04:00:00+00:00,PT15M,Water,8.45,7066.99
2025-01-01T03:45:00+00:00,PT15M,Solar,0.0,7069.08
2025-01-01T03:45:00+00:00,PT15M,Other,441.21,7069.08
2025-01-01T03:45:00+00:00,PT15M,Wind Onshore,211.76,7069.08
2025-01-01T03:45:00+00:00,PT15M,Wind Offshore,2119.78,7069.08
2025-01-01T03:30:00+00:00,PT15M,Natural Gas,336.1,7072.17
2025-01-01T03:30:00+00:00,PT15M,Nuclear,3953.12,7072.17
2025-01-01T03:15:00+00:00,PT15M,Nuclear,3953.24,7090.1
2025-01-01T03:15:00+00:00,PT15M,Wind Onshore,211.91,7090.1
2025-01-01T03:00:00+00:00,PT15M,Natural Gas,374.78,7111.67
2025-01-01T03:00:00+00:00,PT15M,Water,8.47,7111.67
2025-01-01T02:45:00+00:00,PT15M,Natural Gas,375.95,7108.68
2025-01-01T02:45:00+00:00,PT15M,Water,8.47,7108.68
2025-01-01T02:45:00+00:00,PT15M,Solar,0.0,7108.68
2025-01-01T02:45:00+00:00,PT15M,Biofuels,0.0,7108.68
2025-01-01T02:30:00+00:00,PT15M,Nuclear,3952.94,7107.79
2025-01-01T02:30:00+00:00,PT15M,Solar,0.0,7107.79
2025-01-01T02:30:00+00:00,PT15M,Other,442.9,7107.79
2025-01-01T02:30:00+00:00,PT15M,Wind Onshore,205.37,7107.79
2025-01-01T02:15:00+00:00,PT15M,Wind Onshore,204.6,7050.71
2025-01-01T02:00:00+00:00,PT15M,Water,8.54,7029.98
2025-01-01T02:00:00+00:00,PT15M,Other,452.83,7029.98
2025-01-01T02:00:00+00:00,PT15M,Wind Offshore,2037.33,7029.98
2025-01-01T01:45:00+00:00,PT15M,Other Fuel,0.0,7023.93
2025-01-01T01:45:00+00:00,PT15M,Wind Onshore,202.65,7023.93
2025-01-01T01:30:00+00:00,PT15M,Nuclear,3952.27,7064.34
2025-01-01T01:00:00+00:00,PT15M,Natural Gas,381.16,7103.58
2025-01-01T01:00:00+00:00,PT15M,Solar,0.0,7103.58
2025-01-01T01:00:00+00:00,PT15M,Other Fuel,0.0,7103.58
2025-01-01T01:00:00+00:00,PT15M,Biofuels,0.0,7103.58
2025-01-01T01:00:00+00:00,PT15M,Wind Offshore,2087.39,7103.58
2025-01-01T00:45:00+00:00,PT15M,Nuclear,3952.17,7039.47
2025-01-01T00:45:00+00:00,PT15M,Other Fuel,0.0,7039.47
2025-01-01T00:45:00+00:00,PT15M,Biofuels,0.0,7039.47
2025-01-01T00:30:00+00:00,PT15M,Water,8.49,7056.91
2025-01-01T00:30:00+00:00,PT15M,Other,442.05,7056.91
2025-01-01T00:30:00+00:00,PT15M,Other Fuel,0.0,7056.91
2025-01-01T00:30:00+00:00,PT15M,Wind Offshore,2074.44,7056.91
2025-01-01T00:15:00+00:00,PT15M,Water,8.49,7063.19
2025-01-01T00:15:00+00:00,PT15M,Solar,0.0,7063.19
2025-01-01T00:15:00+00:00,PT15M,Other,449.97,7063.19
2025-01-01T00:15:00+00:00,PT15M,Other Fuel,0.0,7063.19
2025-01-01T12:15:00+00:00,PT15M,Other,433.01,6966.94
2025-01-01T12:00:00+00:00,PT15M,Solar,5.06,6955.95
2025-01-01T11:30:00+00:00,PT15M,Other,454.42,7023.78
2025-01-01T11:15:00+00:00,PT15M,Other Fuel,0.0,7045.16
2025-01-01T10:45:00+00:00,PT15M,Wind Onshore,207.65,7071.27
2025-01-01T10:30:00+00:00,PT15M,Biofuels,0.0,7096.3
2025-01-01T10:30:00+00:00,PT15M,Wind Onshore,205.74,7096.3
2025-01-01T10:15:00+00:00,PT15M,Water,40.59,7157.24
2025-01-01T10:15:00+00:00,PT15M,Other,448.93,7157.24
2025-01-01T10:15:00+00:00,PT15M,Wind Offshore,2086.26,7157.24
2025-01-01T09:45:00+00:00,PT15M,Natural Gas,336.94,7021.49
2025-01-01T09:45:00+00:00,PT15M,Other Fuel,0.0,7021.49
2025-01-01T09:45:00+00:00,PT15M,Wind Offshore,2063.68,7021.49
2025-01-01T09:30:00+00:00,PT15M,Nuclear,3951.52,7008.52
2025-01-01T09:30:00+00:00,PT15M,Solar,3.31,7008.52
2025-01-01T09:00:00+00:00,PT15M,Natural Gas,337.29,6961.57
2025-01-01T07:45:00+00:00,PT15M,Other Fuel,0.0,6984.95
2025-01-01T07:45:00+00:00,PT15M,Wind Offshore,2032.48,6984.95
2025-01-01T07:30:00+00:00,PT15M,Natural Gas,337.22,7047.25
2025-01-01T07:30:00+00:00,PT15M,Biofuels,0.0,7047.25
2025-01-01T06:30:00+00:00,PT15M,Natural Gas,336.43,7078.23
2025-01-01T06:15:00+00:00,PT15M,Solar,0.0,7072.92
2025-01-01T06:00:00+00:00,PT15M,Natural Gas,336.94,7063.31
2025-01-01T06:00:00+00:00,PT15M,Wind Onshore,212.94,7063.31
2025-01-01T06:00:00+00:00,PT15M,Wind Offshore,2113.95,7063.31
2025-01-01T05:45:00+00:00,PT15M,Wind Offshore,2128.42,7079.72
2025-01-01T05:30:00+00:00,PT15M,Other,442.76,7073.55
2025-01-01T05:30:00+00:00,PT15M,Wind Onshore,210.29,7073.55
2025-01-01T05:30:00+00:00,PT15M,Wind Offshore,2122.86,7073.55
2025-01-01T04:45:00+00:00,PT15M,Wind Offshore,2120.02,7065.74
2025-01-01T04:30:00+00:00,PT15M,Wind Onshore,209.78,7068.4
2025-01-01T04:15:00+00:00,PT15M,Natural Gas,335.81,7069.24
2025-01-01T04:15:00+00:00,PT15M,Solar,0.0,7069.24
2025-01-01T04:00:00+00:00,PT15M,Nuclear,3950.75,7066.99
2025-01-01T03:30:00+00:00,PT15M,Solar,0.0,7072.17
2025-01-01T03:30:00+00:00,PT15M,Other Fuel,0.0,7072.17
2025-01-01T03:30:00+00:00,PT15M,Wind Onshore,209.27,7072.17
2025-01-01T03:30:00+00:00,PT15M,Wind Offshore,2119.63,7072.17
2025-01-01T03:15:00+00:00,PT15M,Other Fuel,0.0,7090.1
2025-01-01T03:15:00+00:00,PT15M,Wind Offshore,2122.27,7090.1
2025-01-01T02:30:00+00:00,PT15M,Wind Offshore,2122.23,7107.79
2025-01-01T02:15:00+00:00,PT15M,Solar,0.0,7050.71
2025-01-01T02:00:00+00:00,PT15M,Solar,0.0,7029.98
2025-01-01T02:00:00+00:00,PT15M,Other Fuel,0.0,7029.98
2025-01-01T01:45:00+00:00,PT15M,Natural Gas,375.73,7023.93
2025-01-01T01:30:00+00:00,PT15M,Other,445.99,7064.34
2025-01-01T01:30:00+00:00,PT15M,Biofuels,0.0,7064.34
2025-01-01T01:30:00+00:00,PT15M,Wind Onshore,204.59,7064.34
2025-01-01T01:15:00+00:00,PT15M,Natural Gas,376.67,7133.6
2025-01-01T00:45:00+00:00,PT15M,Natural Gas,376.64,7039.47
2025-01-01T00:15:00+00:00,PT15M,Natural Gas,376.34,7063.19
2025-01-01T00:00:00+00:00,PT15M,Solar,0.0,7033.69
2025-01-01T00:00:00+00:00,PT15M,Other,458.8,7033.69
2025-01-01T00:00:00+00:00,PT15M,Other Fuel,0.0,7033.69
2025-01-01T00:00:00+00:00,PT15M,Biofuels,0.0,7033.69
2025-01-01T12:00:00+00:00,PT15M,Other Fuel,0.0,6955.95
2025-01-01T11:45:00+00:00,PT15M,Water,9.33,6991.65
2025-01-01T11:30:00+00:00,PT15M,Natural Gas,375.0,7023.78
2025-01-01T11:30:00+00:00,PT15M,Water,9.34,7023.78
2025-01-01T10:15:00+00:00,PT15M,Other Fuel,0.0,7157.24
2025-01-01T09:45:00+00:00,PT15M,Nuclear,3951.43,7021.49
2025-01-01T08:45:00+00:00,PT15M,Nuclear,3952.6,7071.27
2025-01-01T08:45:00+00:00,PT15M,Wind Onshore,200.83,7071.27
2025-01-01T08:30:00+00:00,PT15M,Nuclear,3952.56,7066.2
2025-01-01T08:30:00+00:00,PT15M,Solar,2.63,7066.2
2025-01-01T08:30:00+00:00,PT15M,Other,436.87,7066.2
2025-01-01T08:30:00+00:00,PT15M,Other Fuel,0.0,7066.2
2025-01-01T08:00:00+00:00,PT15M,Wind Offshore,2057.99,7032.98
2025-01-01T07:45:00+00:00,PT15M,Water,9.35,6984.95
2025-01-01T07:45:00+00:00,PT15M,Biofuels,0.0,6984.95
2025-01-01T07:30:00+00:00,PT15M,Other,444.95,7047.25
2025-01-01T07:15:00+00:00,PT15M,Nuclear,3952.11,7069.97
2025-01-01T07:00:00+00:00,PT15M,Wind Onshore,212.16,7077.74
2025-01-01T06:15:00+00:00,PT15M,Nuclear,3951.19,7072.92
2025-01-01T06:15:00+00:00,PT15M,Other,440.75,7072.92
2025-01-01T06:00:00+00:00,PT15M,Biofuels,0.0,7063.31
2025-01-01T05:45:00+00:00,PT15M,Nuclear,3951.95,7079.72
2025-01-01T05:30:00+00:00,PT15M,Nuclear,3952.34,7073.55
2025-01-01T05:15:00+00:00,PT15M,Natural Gas,337.19,7068.29
2025-01-01T05:15:00+00:00,PT15M,Wind Onshore,208.91,7068.29
2025-01-01T05:00:00+00:00,PT15M,Natural Gas,336.0,7063.21
2025-01-01T05:00:00+00:00,PT15M,Solar,0.0,7063.21
2025-01-01T05:00:00+00:00,PT15M,Biofuels,0.0,7063.21
2025-01-01T05:00:00+00:00,PT15M,Wind Onshore,207.88,7063.21
2025-01-01T04:45:00+00:00,PT15M,Natural Gas,335.44,7065.74
2025-01-01T04:45:00+00:00,PT15M,Nuclear,3952.36,7065.74
2025-01-01T04:45:00+00:00,PT15M,Solar,0.0,7065.74
2025-01-01T04:45:00+00:00,PT15M,Other Fuel,0.0,7065.74
2025-01-01T04:30:00+00:00,PT15M,Wind Offshore,2119.5,7068.4
2025-01-01T04:15:00+00:00,PT15M,Water,8.39,7069.24
2025-01-01T04:15:00+00:00,PT15M,Nuclear,3950.86,7069.24
2025-01-01T04:15:00+00:00,PT15M,Other Fuel,0.0,7069.24
2025-01-01T04:00:00+00:00,PT15M,Solar,0.0,7066.99
2025-01-01T03:45:00+00:00,PT15M,Other Fuel,0.0,7069.08
2025-01-01T03:30:00+00:00,PT15M,Other,445.58,7072.17
2025-01-01T03:15:00+00:00,PT15M,Water,8.46,7090.1
2025-01-01T03:00:00+00:00,PT15M,Other,443.14,7111.67
2025-01-01T03:00:00+00:00,PT15M,Wind Onshore,213.17,7111.67
2025-01-01T03:00:00+00:00,PT15M,Wind Offshore,2119.7,7111.67
2025-01-01T02:45:00+00:00,PT15M,Wind Onshore,208.73,7108.68
2025-01-01T02:15:00+00:00,PT15M,Natural Gas,376.08,7050.71
2025-01-01T02:15:00+00:00,PT15M,Nuclear,3952.71,7050.71
2025-01-01T02:00:00+00:00,PT15M,Natural Gas,375.9,7029.98
2025-01-01T02:00:00+00:00,PT15M,Wind Onshore,203.09,7029.98
2025-01-01T01:45:00+00:00,PT15M,Wind Offshore,2035.85,7023.93
2025-01-01T01:30:00+00:00,PT15M,Natural Gas,376.39,7064.34
2025-01-01T01:30:00+00:00,PT15M,Wind Offshore,2076.62,7064.34
2025-01-01T01:15:00+00:00,PT15M,Other Fuel,0.0,7133.6
2025-01-01T01:00:00+00:00,PT15M,Nuclear,3951.41,7103.58
2025-01-01T00:45:00+00:00,PT15M,Other,444.64,7039.47
2025-01-01T00:30:00+00:00,PT15M,Solar,0.0,7056.91
2025-01-01T00:15:00+00:00,PT15M,Biofuels,0.0,7063.19
2025-01-01T00:00:00+00:00,PT15M,Water,8.51,7033.69
2025-01-01T23:45:00+00:00,PT15M,Water,8.39,5353.5
2025-01-01T23:45:00+00:00,PT15M,Nuclear,3956.39,5353.5
2025-01-01T23:45:00+00:00,PT15M,Other Fuel,0.0,5353.5
2025-01-01T23:45:00+00:00,PT15M,Biofuels,0.0,5353.5
2025-01-01T23:30:00+00:00,PT15M,Natural Gas,374.79,5634.24
2025-01-01T23:30:00+00:00,PT15M,Solar,0.0,5634.24
2025-01-01T23:30:00+00:00,PT15M,Biofuels,0.0,5634.24
2025-01-01T23:30:00+00:00,PT15M,Wind Offshore,794.33,5634.24
2025-01-01T23:15:00+00:00,PT15M,Nuclear,3954.87,5962.45
2025-01-01T23:15:00+00:00,PT15M,Solar,0.0,5962.45
2025-01-01T23:00:00+00:00,PT15M,Water,8.46,6192.71
2025-01-01T23:00:00+00:00,PT15M,Solar,0.0,6192.71
2025-01-01T23:00:00+00:00,PT15M,Other Fuel,0.0,6192.71
2025-01-01T23:00:00+00:00,PT15M,Biofuels,0.0,6192.71
2025-01-01T22:45:00+00:00,PT15M,Nuclear,3955.74,6418.77
2025-01-01T22:45:00+00:00,PT15M,Solar,0.0,6418.77
2025-01-01T22:45:00+00:00,PT15M,Other Fuel,0.0,6418.77
2025-01-01T22:45:00+00:00,PT15M,Wind Onshore,82.16,6418.77
2025-01-01T22:45:00+00:00,PT15M,Wind Offshore,1568.67,6418.77
2025-01-01T22:30:00+00:00,PT15M,Natural Gas,373.82,6636.5
2025-01-01T22:30:00+00:00,PT15M,Other Fuel,0.0,6636.5
2025-01-01T22:15:00+00:00,PT15M,Nuclear,3953.99,6872.44
2025-01-01T22:15:00+00:00,PT15M,Other,432.76,6872.44
2025-01-01T22:00:00+00:00,PT15M,Water,8.43,6846.8
2025-01-01T22:00:00+00:00,PT15M,Other,434.37,6846.8
2025-01-01T22:00:00+00:00,PT15M,Other Fuel,0.0,6846.8
2025-01-01T21:45:00+00:00,PT15M,Biofuels,0.0,6823.85
2025-01-01T21:45:00+00:00,PT15M,Wind Offshore,1848.23,6823.85
2025-01-01T21:30:00+00:00,PT15M,Natural Gas,391.43,6679.46
2025-01-01T21:30:00+00:00,PT15M,Wind Onshore,118.67,6679.46
2025-01-01T21:15:00+00:00,PT15M,Water,8.46,6850.28
2025-01-01T21:15:00+00:00,PT15M,Solar,0.0,6850.28
2025-01-01T21:15:00+00:00,PT15M,Other Fuel,0.0,6850.28
2025-01-01T21:00:00+00:00,PT15M,Natural Gas,383.31,6927.43
2025-01-01T21:00:00+00:00,PT15M,Water,28.12,6927.43
2025-01-01T21:00:00+00:00,PT15M,Nuclear,3952.44,6927.43
2025-01-01T21:00:00+00:00,PT15M,Solar,0.0,6927.43
2025-01-01T21:00:00+00:00,PT15M,Wind Offshore,1999.22,6927.43
2025-01-01T20:45:00+00:00,PT15M,Natural Gas,383.33,7213.66
2025-01-01T20:45:00+00:00,PT15M,Nuclear,3953.53,7213.66
2025-01-01T20:45:00+00:00,PT15M,Other,428.84,7213.66
2025-01-01T20:45:00+00:00,PT15M,Other Fuel,0.0,7213.66
2025-01-01T20:45:00+00:00,PT15M,Wind Offshore,2012.55,7213.66
2025-01-01T20:30:00+00:00,PT15M,Natural Gas,385.77,7296.98
2025-01-01T20:30:00+00:00,PT15M,Other,430.72,7296.98
2025-01-01T20:30:00+00:00,PT15M,Wind Onshore,169.96,7296.98
2025-01-01T20:15:00+00:00,PT15M,Water,321.81,7317.41
2025-01-01T20:15:00+00:00,PT15M,Solar,0.0,7317.41
2025-01-01T20:00:00+00:00,PT15M,Natural Gas,384.9,7317.68
2025-01-01T20:00:00+00:00,PT15M,Other Fuel,0.0,7317.68
2025-01-01T20:00:00+00:00,PT15M,Wind Offshore,2067.99,7317.68
2025-01-01T19:45:00+00:00,PT15M,Natural Gas,384.5,7139.2
2025-01-01T19:45:00+00:00,PT15M,Solar,0.0,7139.2
2025-01-01T19:30:00+00:00,PT15M,Natural Gas,418.3,7044.48
2025-01-01T19:30:00+00:00,PT15M,Water,109.0,7044.48
2025-01-01T19:30:00+00:00,PT15M,Other,436.89,7044.48
2025-01-01T19:30:00+00:00,PT15M,Biofuels,0.0,7044.48
2025-01-01T19:30:00+00:00,PT15M,Wind Offshore,1960.07,7044.48
2025-01-01T19:15:00+00:00,PT15M,Natural Gas,466.99,7020.53
2025-01-01T19:15:00+00:00,PT15M,Biofuels,0.0,7020.53
2025-01-01T19:15:00+00:00,PT15M,Wind Offshore,1860.61,7020.53
2025-01-01T19:00:00+00:00,PT15M,Water,242.33,6932.19
2025-01-01T19:00:00+00:00,PT15M,Biofuels,0.0,6932.19
2025-01-01T19:00:00+00:00,PT15M,Wind Offshore,1629.12,6932.19
2025-01-01T18:45:00+00:00,PT15M,Natural Gas,544.74,7359.21
2025-01-01T18:45:00+00:00,PT15M,Solar,0.0,7359.21
